product_id;local;date;planned_quantity;actual_quantity;planned_price;promotion_type;actual_price;service_level
Product_0815;Whse_J;16/04/2012;10;4;140;None;140;0.98
Product_0815;Whse_J;16/04/2012;10;7;140;None;140;0.98
Product_0815;Whse_J;23/04/2012;2;9;140;None;140;0.98
Product_0815;Whse_J;09/05/2012;1;5;140;None;140;0.98
Product_0815;Whse_J;10/05/2012;3;3;140;None;140;0.98
Product_0815;Whse_J;15/05/2012;13;3;140;None;140;0.98
Product_0815;Whse_J;16/05/2012;1;8;140;None;140;0.98
Product_0815;Whse_J;18/05/2012;20;5;140;None;140;0.98
Product_0815;Whse_J;21/05/2012;10;12;140;None;140;0.98
Product_0815;Whse_J;21/05/2012;1;11;140;None;140;0.98
Product_0815;Whse_J;25/05/2012;10;6;140;None;140;0.98
Product_0815;Whse_J;28/05/2012;20;8;140;None;140;0.98
Product_0815;Whse_J;01/06/2012;10;14;140;None;140;0.98
Product_0815;Whse_J;05/06/2012;10;12;140;None;140;0.98
Product_0815;Whse_J;05/06/2012;2;11;140;None;140;0.98
Product_0815;Whse_J;07/06/2012;2;7;140;None;140;0.98
Product_0815;Whse_J;08/06/2012;1;4;140;None;140;0.98
Product_0815;Whse_J;13/06/2012;2;3;140;None;140;0.98
Product_0815;Whse_J;14/06/2012;1;2;140;None;140;0.98
Product_0815;Whse_J;18/06/2012;10;2;140;None;140;0.98
Product_0815;Whse_J;20/06/2012;1;6;140;None;140;0.98
Product_0815;Whse_J;21/06/2012;10;3;140;None;140;0.98
Product_0815;Whse_J;29/06/2012;3;7;140;None;140;0.98
Product_0815;Whse_J;04/07/2012;2;5;140;None;140;0.98
Product_0815;Whse_J;04/07/2012;2;3;140;None;140;0.98
Product_0815;Whse_J;12/07/2012;1;3;140;None;140;0.98
Product_0815;Whse_J;17/07/2012;10;2;140;None;140;0.98
Product_0815;Whse_J;18/07/2012;1;6;140;None;140;0.98
Product_0815;Whse_J;19/07/2012;10;3;140;None;140;0.98
Product_0815;Whse_J;23/07/2012;1;7;140;None;140;0.98
Product_0815;Whse_J;25/07/2012;10;4;140;None;140;0.98
Product_0815;Whse_J;25/07/2012;10;7;140;None;140;0.98
Product_0815;Whse_J;30/07/2012;1;8;140;None;140;0.98
Product_0815;Whse_J;02/08/2012;1;5;140;None;140;0.98
Product_0815;Whse_J;07/08/2012;10;3;140;None;140;0.98
Product_0815;Whse_J;08/08/2012;10;6;140;None;140;0.98
Product_0815;Whse_J;08/08/2012;1;8;140;None;140;0.98
Product_0815;Whse_J;10/08/2012;1;5;140;None;140;0.98
Product_0815;Whse_J;10/08/2012;5;3;140;None;140;0.98
Product_0815;Whse_J;16/08/2012;1;4;140;None;140;0.98
Product_0815;Whse_J;20/08/2012;1;2;140;None;140;0.98
Product_0815;Whse_J;27/08/2012;30;2;140;None;140;0.98
Product_0815;Whse_J;27/08/2012;2;16;140;None;140;0.98
Product_0815;Whse_J;29/08/2012;10;9;140;None;140;0.98
Product_0815;Whse_J;31/08/2012;1;9;140;None;140;0.98
Product_0815;Whse_J;04/09/2012;2;5;140;None;140;0.98
Product_0815;Whse_J;07/09/2012;3;4;140;None;140;0.98
Product_0815;Whse_J;10/09/2012;10;3;140;None;140;0.98
Product_0815;Whse_J;11/09/2012;10;7;140;None;140;0.98
Product_0815;Whse_J;14/09/2012;10;8;140;None;140;0.98
Product_0815;Whse_J;14/09/2012;3;9;140;None;140;0.98
Product_0815;Whse_J;24/09/2012;10;6;140;None;140;0.98
Product_0815;Whse_J;02/10/2012;2;8;140;None;140;0.98
Product_0815;Whse_J;04/10/2012;11;5;140;None;140;0.98
Product_0815;Whse_J;05/10/2012;20;8;140;None;140;0.98
Product_0815;Whse_J;17/10/2012;10;14;140;None;140;0.98
Product_0815;Whse_J;22/10/2012;10;12;140;None;140;0.98
Product_0815;Whse_J;22/10/2012;10;11;140;None;140;0.98
Product_0815;Whse_J;23/10/2012;1;11;140;None;140;0.98
Product_0815;Whse_J;26/10/2012;10;6;140;None;140;0.98
Product_0815;Whse_J;29/10/2012;10;8;140;None;140;0.98
Product_0815;Whse_J;01/11/2012;10;9;140;None;140;0.98
Product_0815;Whse_J;01/11/2012;1;9;140;None;140;0.98
Product_0815;Whse_J;05/11/2012;10;5;140;None;140;0.98
Product_0815;Whse_J;22/11/2012;10;8;140;None;140;0.98
Product_0815;Whse_J;26/11/2012;1;9;140;None;140;0.98
Product_0815;Whse_J;26/11/2012;10;5;140;None;140;0.98
Product_0815;Whse_J;27/11/2012;2;7;140;None;140;0.98
Product_0815;Whse_J;05/12/2012;2;5;140;None;140;0.98
Product_0815;Whse_J;05/12/2012;2;3;140;None;140;0.98
Product_0815;Whse_J;10/12/2012;10;3;140;None;140;0.98
Product_0815;Whse_J;10/12/2012;1;6;140;None;140;0.98
Product_0815;Whse_J;11/12/2012;10;4;140;None;140;0.98
Product_0815;Whse_J;11/12/2012;10;7;140;None;140;0.98
Product_0815;Whse_J;12/12/2012;1;8;140;None;140;0.98
Product_0815;Whse_J;12/12/2012;1;5;140;None;140;0.98
Product_0815;Whse_J;19/12/2012;10;3;140;None;140;0.98
Product_0815;Whse_J;19/12/2012;10;6;140;None;140;0.98
Product_0815;Whse_J;20/12/2012;10;8;140;None;140;0.98
Product_0815;Whse_J;20/12/2012;2;9;140;None;140;0.98
Product_0815;Whse_J;26/12/2012;3;6;140;None;140;0.98
Product_0815;Whse_J;26/12/2012;10;4;140;None;140;0.98
Product_0816;Whse_J;05/01/2012;10;10;106;None;106;0.98
Product_0816;Whse_J;10/01/2012;2;10;106;None;106;0.98
Product_0816;Whse_J;10/01/2012;10;6;106;None;106;0.98
Product_0816;Whse_J;12/01/2012;10;8;106;None;106;0.98
Product_0816;Whse_J;12/01/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;16/01/2012;10;10;106;None;106;0.98
Product_0816;Whse_J;19/01/2012;10;10;106;None;106;0.98
Product_0816;Whse_J;20/01/2012;1;10;106;None;106;0.98
Product_0816;Whse_J;24/01/2012;2;5;106;None;106;0.98
Product_0816;Whse_J;30/01/2012;10;4;106;None;106;0.98
Product_0816;Whse_J;31/01/2012;1;7;106;None;106;0.98
Product_0816;Whse_J;02/02/2012;10;4;106;None;106;0.98
Product_0816;Whse_J;06/02/2012;10;7;106;None;106;0.98
Product_0816;Whse_J;09/02/2012;10;8;106;None;106;0.98
Product_0816;Whse_J;10/02/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;14/02/2012;1;10;106;None;106;0.98
Product_0816;Whse_J;14/02/2012;10;5;106;None;106;0.98
Product_0816;Whse_J;15/02/2012;10;8;106;None;106;0.98
Product_0816;Whse_J;16/02/2012;6;9;106;None;106;0.98
Product_0816;Whse_J;17/02/2012;1;7;106;None;106;0.98
Product_0816;Whse_J;17/02/2012;10;4;106;None;106;0.98
Product_0816;Whse_J;20/02/2012;6;7;106;None;106;0.98
Product_0816;Whse_J;27/02/2012;1;7;106;None;106;0.98
Product_0816;Whse_J;28/02/2012;10;4;106;None;106;0.98
Product_0816;Whse_J;29/02/2012;10;7;106;None;106;0.98
Product_0816;Whse_J;08/03/2012;1;8;106;None;106;0.98
Product_0816;Whse_J;08/03/2012;10;5;106;None;106;0.98
Product_0816;Whse_J;08/03/2012;10;7;106;None;106;0.98
Product_0816;Whse_J;08/03/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;13/03/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;13/03/2012;10;10;106;None;106;0.98
Product_0816;Whse_J;14/03/2012;1;10;106;None;106;0.98
Product_0816;Whse_J;15/03/2012;10;5;106;None;106;0.98
Product_0816;Whse_J;22/03/2012;10;8;106;None;106;0.98
Product_0816;Whse_J;23/03/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;26/03/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;26/03/2012;1;10;106;None;106;0.98
Product_0816;Whse_J;30/03/2012;10;5;106;None;106;0.98
Product_0816;Whse_J;01/04/2012;10;8;106;None;106;0.98
Product_0816;Whse_J;02/04/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;02/04/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;08/04/2012;10;10;106;None;106;0.98
Product_0816;Whse_J;11/04/2012;10;10;106;None;106;0.98
Product_0816;Whse_J;16/04/2012;10;10;106;None;106;0.98
Product_0816;Whse_J;16/04/2012;20;10;106;None;106;0.98
Product_0816;Whse_J;18/04/2012;10;15;106;None;106;0.98
Product_0816;Whse_J;20/04/2012;2;12;106;None;106;0.98
Product_0816;Whse_J;23/04/2012;1;7;106;None;106;0.98
Product_0816;Whse_J;24/04/2012;1;4;106;None;106;0.98
Product_0816;Whse_J;26/04/2012;10;3;106;None;106;0.98
Product_0816;Whse_J;08/05/2012;2;6;106;None;106;0.98
Product_0816;Whse_J;09/05/2012;10;4;106;None;106;0.98
Product_0816;Whse_J;10/05/2012;3;7;106;None;106;0.98
Product_0816;Whse_J;11/05/2012;2;5;106;None;106;0.98
Product_0816;Whse_J;16/05/2012;1;4;106;None;106;0.98
Product_0816;Whse_J;28/05/2012;10;2;106;None;106;0.98
Product_0816;Whse_J;07/06/2012;1;6;106;None;106;0.98
Product_0816;Whse_J;07/06/2012;2;4;106;None;106;0.98
Product_0816;Whse_J;08/06/2012;10;3;106;None;106;0.98
Product_0816;Whse_J;11/06/2012;10;6;106;None;106;0.98
Product_0816;Whse_J;11/06/2012;10;8;106;None;106;0.98
Product_0816;Whse_J;11/06/2012;20;9;106;None;106;0.98
Product_0816;Whse_J;11/06/2012;10;15;106;None;106;0.98
Product_0816;Whse_J;13/06/2012;2;12;106;None;106;0.98
Product_0816;Whse_J;19/06/2012;10;7;106;None;106;0.98
Product_0816;Whse_J;19/06/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;19/06/2012;1;9;106;None;106;0.98
Product_0816;Whse_J;20/06/2012;10;5;106;None;106;0.98
Product_0816;Whse_J;20/06/2012;1;8;106;None;106;0.98
Product_0816;Whse_J;21/06/2012;20;4;106;None;106;0.98
Product_0816;Whse_J;26/06/2012;1;12;106;None;106;0.98
Product_0816;Whse_J;26/06/2012;10;7;106;None;106;0.98
Product_0816;Whse_J;27/06/2012;5;8;106;None;106;0.98
Product_0816;Whse_J;28/06/2012;1;7;106;None;106;0.98
Product_0816;Whse_J;03/07/2012;1;4;106;None;106;0.98
Product_0816;Whse_J;04/07/2012;1;2;106;None;106;0.98
Product_0816;Whse_J;12/07/2012;2;2;106;None;106;0.98
Product_0816;Whse_J;18/07/2012;1;2;106;None;106;0.98
Product_0816;Whse_J;23/07/2012;1;1;106;None;106;0.98
Product_0816;Whse_J;24/07/2012;10;1;106;None;106;0.98
Product_0816;Whse_J;25/07/2012;1;6;106;None;106;0.98
Product_0816;Whse_J;27/07/2012;10;3;106;None;106;0.98
Product_0816;Whse_J;31/07/2012;1;7;106;None;106;0.98
Product_0816;Whse_J;02/08/2012;10;4;106;None;106;0.98
Product_0816;Whse_J;06/08/2012;10;7;106;None;106;0.98
Product_0816;Whse_J;10/08/2012;1;8;106;None;106;0.98
Product_0816;Whse_J;24/08/2012;3;5;106;None;106;0.98
Product_0816;Whse_J;27/08/2012;2;4;106;None;106;0.98
Product_0816;Whse_J;28/08/2012;1;3;106;None;106;0.98
Product_0816;Whse_J;29/08/2012;10;2;106;None;106;0.98
Product_0816;Whse_J;30/08/2012;10;6;106;None;106;0.98
Product_0816;Whse_J;31/08/2012;1;8;106;None;106;0.98
Product_0816;Whse_J;05/09/2012;10;4;106;None;106;0.98
Product_0816;Whse_J;06/09/2012;10;7;106;None;106;0.98
Product_0816;Whse_J;06/09/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;07/09/2012;3;9;106;None;106;0.98
Product_0816;Whse_J;14/09/2012;10;6;106;None;106;0.98
Product_0816;Whse_J;14/09/2012;10;8;106;None;106;0.98
Product_0816;Whse_J;19/09/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;20/09/2012;10;10;106;None;106;0.98
Product_0816;Whse_J;28/09/2012;2;10;106;None;106;0.98
Product_0816;Whse_J;28/09/2012;10;6;106;None;106;0.98
Product_0816;Whse_J;02/10/2012;3;8;106;None;106;0.98
Product_0816;Whse_J;02/10/2012;2;5;106;None;106;0.98
Product_0816;Whse_J;05/10/2012;10;4;106;None;106;0.98
Product_0816;Whse_J;10/10/2012;5;7;106;None;106;0.98
Product_0816;Whse_J;11/10/2012;10;6;106;None;106;0.98
Product_0816;Whse_J;12/10/2012;10;8;106;None;106;0.98
Product_0816;Whse_J;22/10/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;23/10/2012;2;9;106;None;106;0.98
Product_0816;Whse_J;23/10/2012;10;6;106;None;106;0.98
Product_0816;Whse_J;24/10/2012;10;8;106;None;106;0.98
Product_0816;Whse_J;01/11/2012;2;9;106;None;106;0.98
Product_0816;Whse_J;05/11/2012;10;5;106;None;106;0.98
Product_0816;Whse_J;06/11/2012;5;8;106;None;106;0.98
Product_0816;Whse_J;12/11/2012;10;6;106;None;106;0.98
Product_0816;Whse_J;21/11/2012;10;8;106;None;106;0.98
Product_0816;Whse_J;27/11/2012;2;9;106;None;106;0.98
Product_0816;Whse_J;28/11/2012;10;6;106;None;106;0.98
Product_0816;Whse_J;28/11/2012;10;8;106;None;106;0.98
Product_0816;Whse_J;30/11/2012;20;9;106;None;106;0.98
Product_0816;Whse_J;03/12/2012;10;14;106;None;106;0.98
Product_0816;Whse_J;05/12/2012;2;12;106;None;106;0.98
Product_0816;Whse_J;06/12/2012;1;7;106;None;106;0.98
Product_0816;Whse_J;10/12/2012;10;4;106;None;106;0.98
Product_0816;Whse_J;10/12/2012;1;7;106;None;106;0.98
Product_0816;Whse_J;12/12/2012;10;4;106;None;106;0.98
Product_0816;Whse_J;18/12/2012;10;7;106;None;106;0.98
Product_0816;Whse_J;20/12/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;21/12/2012;10;9;106;None;106;0.98
Product_0816;Whse_J;26/12/2012;20;10;106;None;106;0.98
Product_0817;Whse_J;06/01/2012;1;1;163;None;163;0.98
Product_0817;Whse_J;10/01/2012;10;1;163;None;163;0.98
Product_0817;Whse_J;11/01/2012;1;6;163;None;163;0.98
Product_0817;Whse_J;18/01/2012;10;3;163;None;163;0.98
Product_0817;Whse_J;18/01/2012;2;7;163;None;163;0.98
Product_0817;Whse_J;20/01/2012;1;4;163;None;163;0.98
Product_0817;Whse_J;30/01/2012;10;3;163;None;163;0.98
Product_0817;Whse_J;02/02/2012;10;6;163;None;163;0.98
Product_0817;Whse_J;08/02/2012;2;8;163;None;163;0.98
Product_0817;Whse_J;08/02/2012;10;5;163;None;163;0.98
Product_0817;Whse_J;13/02/2012;1;8;163;None;163;0.98
Product_0817;Whse_J;14/02/2012;1;4;163;None;163;0.98
Product_0817;Whse_J;15/02/2012;10;3;163;None;163;0.98
Product_0817;Whse_J;22/02/2012;10;6;163;None;163;0.98
Product_0817;Whse_J;28/02/2012;10;8;163;None;163;0.98
Product_0817;Whse_J;29/02/2012;10;9;163;None;163;0.98
Product_0817;Whse_J;02/03/2012;2;10;163;None;163;0.98
Product_0817;Whse_J;05/03/2012;10;6;163;None;163;0.98
Product_0817;Whse_J;05/03/2012;10;8;163;None;163;0.98
Product_0817;Whse_J;08/03/2012;1;9;163;None;163;0.98
Product_0817;Whse_J;08/03/2012;1;5;163;None;163;0.98
Product_0817;Whse_J;13/03/2012;10;3;163;None;163;0.98
Product_0817;Whse_J;15/03/2012;10;6;163;None;163;0.98
Product_0817;Whse_J;15/03/2012;10;8;163;None;163;0.98
Product_0817;Whse_J;16/03/2012;10;9;163;None;163;0.98
Product_0817;Whse_J;16/03/2012;10;10;163;None;163;0.98
Product_0817;Whse_J;19/03/2012;10;10;163;None;163;0.98
Product_0817;Whse_J;19/03/2012;15;10;163;None;163;0.98
Product_0817;Whse_J;23/03/2012;10;12;163;None;163;0.98
Product_0817;Whse_J;30/03/2012;10;11;163;None;163;0.98
Product_0817;Whse_J;02/04/2012;10;11;163;None;163;0.98
Product_0817;Whse_J;02/04/2012;10;10;163;None;163;0.98
Product_0817;Whse_J;02/04/2012;10;10;163;None;163;0.98
Product_0817;Whse_J;06/04/2012;10;10;163;None;163;0.98
Product_0817;Whse_J;16/04/2012;10;10;163;None;163;0.98
Product_0817;Whse_J;23/04/2012;1;10;163;None;163;0.98
Product_0817;Whse_J;26/04/2012;10;6;163;None;163;0.98
Product_0817;Whse_J;09/05/2012;1;8;163;None;163;0.98
Product_0817;Whse_J;09/05/2012;10;4;163;None;163;0.98
Product_0817;Whse_J;10/05/2012;10;7;163;None;163;0.98
Product_0817;Whse_J;10/05/2012;10;9;163;None;163;0.98
Product_0817;Whse_J;16/05/2012;1;9;163;None;163;0.98
Product_0817;Whse_J;21/05/2012;1;5;163;None;163;0.98
Product_0817;Whse_J;25/05/2012;10;3;163;None;163;0.98
Product_0817;Whse_J;29/05/2012;1;7;163;None;163;0.98
Product_0817;Whse_J;29/05/2012;10;4;163;None;163;0.98
Product_0817;Whse_J;31/05/2012;1;7;163;None;163;0.98
Product_0817;Whse_J;05/06/2012;15;4;163;None;163;0.98
Product_0817;Whse_J;11/06/2012;10;9;163;None;163;0.98
Product_0817;Whse_J;13/06/2012;2;10;163;None;163;0.98
Product_0817;Whse_J;14/06/2012;2;6;163;None;163;0.98
Product_0817;Whse_J;19/06/2012;1;4;163;None;163;0.98
Product_0817;Whse_J;20/06/2012;10;2;163;None;163;0.98
Product_0817;Whse_J;20/06/2012;1;6;163;None;163;0.98
Product_0817;Whse_J;26/06/2012;10;4;163;None;163;0.98
Product_0817;Whse_J;29/06/2012;2;7;163;None;163;0.98
Product_0817;Whse_J;29/06/2012;10;4;163;None;163;0.98
Product_0817;Whse_J;29/06/2012;10;7;163;None;163;0.98
Product_0817;Whse_J;05/07/2012;10;9;163;None;163;0.98
Product_0817;Whse_J;10/07/2012;10;9;163;None;163;0.98
Product_0817;Whse_J;11/07/2012;3;10;163;None;163;0.98
Product_0817;Whse_J;17/07/2012;10;6;163;None;163;0.98
Product_0817;Whse_J;18/07/2012;10;8;163;None;163;0.98
Product_0817;Whse_J;18/07/2012;1;9;163;None;163;0.98
Product_0817;Whse_J;25/07/2012;1;5;163;None;163;0.98
Product_0817;Whse_J;26/07/2012;10;3;163;None;163;0.98
Product_0817;Whse_J;08/08/2012;10;7;163;None;163;0.98
Product_0817;Whse_J;24/08/2012;1;8;163;None;163;0.98
Product_0817;Whse_J;27/08/2012;2;5;163;None;163;0.98
Product_0817;Whse_J;30/08/2012;2;3;163;None;163;0.98
Product_0817;Whse_J;31/08/2012;1;3;163;None;163;0.98
Product_0817;Whse_J;05/09/2012;10;2;163;None;163;0.98
Product_0817;Whse_J;07/09/2012;3;6;163;None;163;0.98
Product_0817;Whse_J;13/09/2012;10;4;163;None;163;0.98
Product_0817;Whse_J;20/09/2012;10;7;163;None;163;0.98
Product_0817;Whse_J;24/09/2012;1;9;163;None;163;0.98
Product_0817;Whse_J;26/09/2012;10;5;163;None;163;0.98
Product_0817;Whse_J;01/10/2012;10;7;163;None;163;0.98
Product_0817;Whse_J;02/10/2012;2;9;163;None;163;0.98
Product_0817;Whse_J;09/10/2012;5;5;163;None;163;0.98
Product_0817;Whse_J;10/10/2012;10;5;163;None;163;0.98
Product_0817;Whse_J;12/10/2012;10;8;163;None;163;0.98
Product_0817;Whse_J;23/10/2012;1;9;163;None;163;0.98
Product_0817;Whse_J;23/10/2012;10;5;163;None;163;0.98
Product_0817;Whse_J;02/11/2012;10;7;163;None;163;0.98
Product_0817;Whse_J;06/11/2012;5;9;163;None;163;0.98
Product_0817;Whse_J;08/11/2012;5;7;163;None;163;0.98
Product_0817;Whse_J;08/11/2012;10;6;163;None;163;0.98
Product_0817;Whse_J;21/11/2012;15;8;163;None;163;0.98
Product_0817;Whse_J;30/11/2012;10;11;163;None;163;0.98
Product_0817;Whse_J;04/12/2012;10;11;163;None;163;0.98
Product_0817;Whse_J;05/12/2012;10;10;163;None;163;0.98
Product_0817;Whse_J;12/12/2012;5;10;163;None;163;0.98
Product_0817;Whse_J;13/12/2012;10;8;163;None;163;0.98
Product_0817;Whse_J;13/12/2012;10;9;163;None;163;0.98
Product_0817;Whse_J;13/12/2012;10;9;163;None;163;0.98
Product_0817;Whse_J;13/12/2012;10;10;163;None;163;0.98
Product_0817;Whse_J;18/12/2012;10;10;163;None;163;0.98
Product_0817;Whse_J;20/12/2012;10;10;163;None;163;0.98
Product_0817;Whse_J;27/12/2012;10;10;163;None;163;0.98
Product_0818;Whse_J;10/01/2012;10;10;202;None;202;0.98
Product_0818;Whse_J;12/01/2012;10;10;202;None;202;0.98
Product_0818;Whse_J;16/01/2012;10;10;202;None;202;0.98
Product_0818;Whse_J;19/01/2012;2;10;202;None;202;0.98
Product_0818;Whse_J;19/01/2012;4;6;202;None;202;0.98
Product_0818;Whse_J;20/01/2012;2;5;202;None;202;0.98
Product_0818;Whse_J;27/01/2012;2;4;202;None;202;0.98
Product_0818;Whse_J;31/01/2012;1;3;202;None;202;0.98
Product_0818;Whse_J;06/02/2012;1;2;202;None;202;0.98
Product_0818;Whse_J;06/02/2012;2;1;202;None;202;0.98
Product_0818;Whse_J;09/02/2012;2;2;202;None;202;0.98
Product_0818;Whse_J;09/02/2012;4;2;202;None;202;0.98
Product_0818;Whse_J;10/02/2012;3;3;202;None;202;0.98
Product_0818;Whse_J;13/02/2012;20;3;202;None;202;0.98
Product_0818;Whse_J;13/02/2012;10;11;202;None;202;0.98
Product_0818;Whse_J;15/02/2012;10;11;202;None;202;0.98
Product_0818;Whse_J;15/02/2012;2;10;202;None;202;0.98
Product_0818;Whse_J;28/02/2012;1;6;202;None;202;0.98
Product_0818;Whse_J;28/02/2012;10;4;202;None;202;0.98
Product_0818;Whse_J;29/02/2012;10;7;202;None;202;0.98
Product_0818;Whse_J;29/02/2012;10;8;202;None;202;0.98
Product_0818;Whse_J;29/02/2012;2;9;202;None;202;0.98
Product_0818;Whse_J;02/03/2012;10;6;202;None;202;0.98
Product_0818;Whse_J;13/03/2012;10;8;202;None;202;0.98
Product_0818;Whse_J;16/03/2012;10;9;202;None;202;0.98
Product_0818;Whse_J;19/03/2012;10;9;202;None;202;0.98
Product_0818;Whse_J;19/03/2012;1;10;202;None;202;0.98
Product_0818;Whse_J;19/03/2012;1;5;202;None;202;0.98
Product_0818;Whse_J;22/03/2012;20;3;202;None;202;0.98
Product_0818;Whse_J;23/03/2012;10;12;202;None;202;0.98
Product_0818;Whse_J;02/04/2012;10;11;202;None;202;0.98
Product_0818;Whse_J;10/04/2012;1;10;202;None;202;0.98
Product_0818;Whse_J;11/04/2012;10;6;202;None;202;0.98
Product_0818;Whse_J;13/04/2012;16;8;202;None;202;0.98
Product_0818;Whse_J;18/04/2012;10;12;202;None;202;0.98
Product_0818;Whse_J;18/04/2012;4;11;202;None;202;0.98
Product_0818;Whse_J;23/04/2012;3;7;202;None;202;0.98
Product_0818;Whse_J;26/04/2012;20;5;202;None;202;0.98
Product_0818;Whse_J;09/05/2012;1;13;202;None;202;0.98
Product_0818;Whse_J;09/05/2012;10;7;202;None;202;0.98
Product_0818;Whse_J;10/05/2012;3;8;202;None;202;0.98
Product_0818;Whse_J;15/05/2012;30;6;202;None;202;0.98
Product_0818;Whse_J;15/05/2012;3;18;202;None;202;0.98
Product_0818;Whse_J;17/05/2012;2;10;202;None;202;0.98
Product_0818;Whse_J;21/05/2012;10;6;202;None;202;0.98
Product_0818;Whse_J;01/06/2012;2;8;202;None;202;0.98
Product_0818;Whse_J;01/06/2012;5;5;202;None;202;0.98
Product_0818;Whse_J;05/06/2012;10;5;202;None;202;0.98
Product_0818;Whse_J;07/06/2012;1;8;202;None;202;0.98
Product_0818;Whse_J;11/06/2012;2;4;202;None;202;0.98
Product_0818;Whse_J;13/06/2012;2;3;202;None;202;0.98
Product_0818;Whse_J;15/06/2012;1;3;202;None;202;0.98
Product_0818;Whse_J;18/06/2012;1;2;202;None;202;0.98
Product_0818;Whse_J;18/06/2012;10;1;202;None;202;0.98
Product_0818;Whse_J;18/06/2012;1;6;202;None;202;0.98
Product_0818;Whse_J;19/06/2012;1;3;202;None;202;0.98
Product_0818;Whse_J;21/06/2012;2;2;202;None;202;0.98
Product_0818;Whse_J;26/06/2012;1;2;202;None;202;0.98
Product_0818;Whse_J;26/06/2012;1;2;202;None;202;0.98
Product_0818;Whse_J;29/06/2012;1;1;202;None;202;0.98
Product_0818;Whse_J;10/07/2012;1;1;202;None;202;0.98
Product_0818;Whse_J;11/07/2012;3;1;202;None;202;0.98
Product_0818;Whse_J;18/07/2012;5;2;202;None;202;0.98
Product_0818;Whse_J;23/07/2012;12;4;202;None;202;0.98
Product_0818;Whse_J;25/07/2012;1;8;202;None;202;0.98
Product_0818;Whse_J;26/07/2012;1;4;202;None;202;0.98
Product_0818;Whse_J;30/07/2012;2;3;202;None;202;0.98
Product_0818;Whse_J;03/08/2012;2;2;202;None;202;0.98
Product_0818;Whse_J;06/08/2012;10;2;202;None;202;0.98
Product_0818;Whse_J;07/08/2012;2;6;202;None;202;0.98
Product_0818;Whse_J;17/08/2012;1;4;202;None;202;0.98
Product_0818;Whse_J;21/08/2012;1;3;202;None;202;0.98
Product_0818;Whse_J;23/08/2012;1;2;202;None;202;0.98
Product_0818;Whse_J;28/08/2012;2;1;202;None;202;0.98
Product_0818;Whse_J;31/08/2012;1;2;202;None;202;0.98
Product_0818;Whse_J;31/08/2012;12;1;202;None;202;0.98
Product_0818;Whse_J;31/08/2012;2;7;202;None;202;0.98
Product_0818;Whse_J;05/09/2012;10;4;202;None;202;0.98
Product_0818;Whse_J;06/09/2012;10;7;202;None;202;0.98
Product_0818;Whse_J;07/09/2012;3;9;202;None;202;0.98
Product_0818;Whse_J;14/09/2012;1;6;202;None;202;0.98
Product_0818;Whse_J;20/09/2012;10;3;202;None;202;0.98
Product_0818;Whse_J;01/10/2012;16;7;202;None;202;0.98
Product_0818;Whse_J;02/10/2012;3;11;202;None;202;0.98
Product_0818;Whse_J;02/10/2012;1;7;202;None;202;0.98
Product_0818;Whse_J;05/10/2012;10;4;202;None;202;0.98
Product_0818;Whse_J;09/10/2012;2;7;202;None;202;0.98
Product_0818;Whse_J;10/10/2012;2;5;202;None;202;0.98
Product_0818;Whse_J;17/10/2012;50;3;202;None;202;0.98
Product_0818;Whse_J;17/10/2012;10;27;202;None;202;0.98
Product_0818;Whse_J;19/10/2012;2;18;202;None;202;0.98
Product_0818;Whse_J;26/10/2012;1;10;202;None;202;0.98
Product_0818;Whse_J;31/10/2012;10;6;202;None;202;0.98
Product_0818;Whse_J;05/11/2012;2;8;202;None;202;0.98
Product_0818;Whse_J;06/11/2012;4;5;202;None;202;0.98
Product_0818;Whse_J;08/11/2012;10;4;202;None;202;0.98
Product_0818;Whse_J;12/11/2012;1;7;202;None;202;0.98
Product_0818;Whse_J;12/11/2012;10;4;202;None;202;0.98
Product_0818;Whse_J;21/11/2012;16;7;202;None;202;0.98
Product_0818;Whse_J;28/11/2012;1;12;202;None;202;0.98
Product_0818;Whse_J;29/11/2012;10;6;202;None;202;0.98
Product_0818;Whse_J;30/11/2012;1;8;202;None;202;0.98
Product_0818;Whse_J;30/11/2012;10;5;202;None;202;0.98
Product_0818;Whse_J;30/11/2012;6;7;202;None;202;0.98
Product_0818;Whse_J;04/12/2012;10;7;202;None;202;0.98
Product_0818;Whse_J;06/12/2012;1;8;202;None;202;0.98
Product_0818;Whse_J;25/12/2012;2;5;202;None;202;0.98
Product_0818;Whse_J;25/12/2012;3;3;202;None;202;0.98
Product_0818;Whse_J;26/12/2012;3;3;202;None;202;0.98
